2020-01-29|972000.0|763
2020-01-29|1485000.0|63
2020-01-30|34200.0|673
2020-01-30|34650.0|656
2020-01-30|65700.0|897
2020-01-30|73350.0|34
2020-01-30|76500.0|444
2020-01-30|82800.0|638
2020-01-30|119700.0|572
2020-01-30|125190.0|488
2020-01-30|128700.0|519
2020-01-30|142200.0|547
2020-01-30|144900.0|633
2020-01-30|189621.0|916
2020-01-30|194908.5|954
2020-01-30|209745.0|43
2020-01-30|211500.0|46
2020-01-30|215190.0|949
2020-01-30|345600.0|962
2020-01-30|481635.0|952
2020-01-31|58950.0|839
2020-01-31|63900.0|71
2020-01-31|67860.0|427
2020-01-31|87300.0|913
2020-01-31|96975.0|415
2020-01-31|105300.0|594
2020-01-31|127728.0|532
2020-01-31|178200.0|567
2020-01-31|196200.0|862
2020-01-31|204300.0|268
2020-01-31|208800.0|1043
2020-01-31|225900.0|816
2020-01-31|235872.0|963
2020-01-31|245880.0|1036
2020-01-31|286200.0|984
2020-01-31|287991.0|82
2020-01-31|425700.0|972
2020-02-01|317700.0|672
2020-02-03|56700.0|213
2020-02-03|60300.0|582
2020-02-03|122130.0|548
2020-02-03|210600.0|924
2020-02-03|214650.0|884
2020-02-03|233100.0|257
2020-02-03|262692.0|1072
2020-02-04|103500.0|467
2020-02-04|108900.0|1077
2020-02-04|178470.0|748
2020-02-04|222300.0|457
2020-02-04|305100.0|826
2020-02-04|452920.5|967
2020-02-05|37350.0|443
2020-02-05|62739.0|329
2020-02-05|78750.0|454
2020-02-05|83700.0|334
2020-02-05|99900.0|383
2020-02-05|102600.0|593
2020-02-05|203220.0|191
2020-02-05|247500.0|118
2020-02-05|269190.0|102
2020-02-05|290700.0|113
2020-02-05|310050.0|666
2020-02-05|346500.0|114
2020-02-06|37800.0|517
2020-02-06|61200.0|14
2020-02-06|74250.0|216
2020-02-06|125100.0|44
2020-02-06|131697.0|858
2020-02-06|449100.0|112
2020-02-06|504000.0|176
2020-02-07|78300.0|607
2020-02-07|103500.0|217
2020-02-07|117180.0|274
2020-02-07|121500.0|629
2020-02-07|122310.0|696
2020-02-07|136350.0|1091
2020-02-07|148500.0|982
2020-02-07|149850.0|831
2020-02-07|202500.0|411
2020-02-07|243000.0|1012
2020-02-07|245880.0|881
2020-02-08|40500.0|697
2020-02-08|94410.0|365
2020-02-10|60274.8|6
2020-02-10|78300.0|450
2020-02-10|82350.0|531
2020-02-10|113400.0|899
2020-02-10|121500.0|619
2020-02-10|158850.0|720
2020-02-10|162000.0|468
2020-02-11|45000.0|277
2020-02-11|69120.0|12
2020-02-11|101700.0|976
2020-02-11|116370.0|382
2020-02-11|136800.0|491
2020-02-12|58500.0|920
2020-02-12|101340.0|347
2020-02-12|102510.0|565
2020-02-12|109350.0|314
2020-02-12|116100.0|1037
2020-02-12|122922.0|9
2020-02-12|151200.0|968
2020-02-12|174600.0|359
2020-02-12|207000.0|295
2020-02-12|284850.0|167
2020-02-13|40500.0|275
2020-02-13|44550.0|94
2020-02-13|72000.0|610
2020-02-13|94698.0|1096
2020-02-13|120937.5|482
2020-02-13|144900.0|682
2020-02-13|166410.0|421
2020-02-13|169623.0|273
2020-02-13|173655.0|400
2020-02-13|233865.0|675
2020-02-13|238680.0|150
2020-02-13|247680.0|173
2020-02-13|522225.0|512
2020-02-14|50850.0|30
2020-02-14|85500.0|263
2020-02-14|164700.0|1066
2020-02-14|181800.0|959
2020-02-14|258543.9|1035
2020-02-14|262107.0|1086
2020-02-14|288477.0|466
2020-02-14|503100.0|700
2020-02-15|127800.0|749
2020-02-17|34200.0|492
2020-02-17|47250.0|65
2020-02-17|102384.0|161
2020-02-17|128700.0|597
2020-02-17|129600.0|898
2020-02-17|141300.0|456
2020-02-17|161100.0|828
2020-02-17|2403000.0|141
2020-02-18|38700.0|291
2020-02-18|57600.0|371
2020-02-18|106200.0|644
2020-02-18|147600.0|2
2020-02-18|271170.0|451
2020-02-18|575100.0|75
2020-02-19|63000.0|214
2020-02-19|70200.0|242
2020-02-19|74700.0|36
2020-02-19|121500.0|259
2020-02-19|159300.0|381
2020-02-19|162584.1|652
2020-02-19|172773.9|861
2020-02-19|190800.0|1026
2020-02-19|307989.0|927
2020-02-20|81000.0|530
2020-02-20|126900.0|1105
2020-02-20|152100.0|667
2020-02-20|168300.0|236
2020-02-20|176400.0|542
2020-02-20|189000.0|935
2020-02-20|250650.0|166
2020-02-21|83700.0|608
2020-02-21|104985.0|321
2020-02-21|119700.0|384
2020-02-21|133074.0|1007
2020-02-21|139212.0|942
2020-02-21|152910.0|1017
2020-02-21|171000.0|70
2020-02-21|172800.0|25
2020-02-21|211500.0|803
2020-02-24|71550.0|35
2020-02-24|95400.0|528
2020-02-24|144000.0|37
2020-02-24|157500.0|250
2020-02-24|171081.0|320
2020-02-24|177300.0|486
2020-02-24|333000.0|128
2020-02-24|454500.0|122
2020-02-25|77580.0|664
2020-02-25|104400.0|226
2020-02-25|106200.0|366
2020-02-25|111096.0|609
2020-02-25|119700.0|735
2020-02-25|119700.0|863
2020-02-25|143100.0|74
2020-02-25|172350.0|399
2020-02-25|191027.7|732
2020-02-25|205839.0|1067
2020-02-25|209610.0|598
2020-02-25|431370.0|151
2020-02-26|63900.0|364
2020-02-26|73800.0|436
2020-02-26|94500.0|27
2020-02-26|96750.0|31
2020-02-26|115425.0|442
2020-02-26|139050.0|511
2020-02-26|146700.0|679
2020-02-26|388777.5|170
2020-02-26|675000.0|285
2020-02-27|131400.0|423
2020-02-27|141300.0|475
2020-02-27|163314.0|930
2020-02-27|168750.0|928
2020-02-27|180000.0|563
2020-02-27|194535.0|733
2020-02-27|198000.0|564
2020-02-27|204120.0|741
2020-02-27|209074.5|1024
2020-02-27|220500.0|233
2020-02-27|250200.0|115
2020-02-27|472500.0|137
2020-02-28|29250.0|569
2020-02-28|62100.0|190
2020-02-28|79515.0|271
2020-02-28|107010.0|880
2020-02-28|134505.0|1089
2020-02-28|162000.0|515
2020-02-28|185310.0|335
2020-02-28|193500.0|904
2020-02-28|216000.0|568
2020-02-28|229500.0|1098
2020-02-28|234900.0|805
2020-02-28|247500.0|101
2020-02-28|279000.0|687
2020-02-29|51750.0|1069
2020-03-02|95860.8|20
2020-03-02|105930.0|47
2020-03-02|148995.0|1052
2020-03-02|173385.0|729
2020-03-03|108000.0|269
2020-03-03|171000.0|28
2020-03-03|212400.0|671
2020-03-03|252000.0|534
2020-03-03|513000.0|395
2020-03-03|783000.0|792
2020-03-04|57600.0|281
2020-03-04|101700.0|506
2020-03-04|136800.0|4
2020-03-04|144000.0|380
2020-03-04|144000.0|726
2020-03-04|179613.0|779
2020-03-04|230400.0|440
2020-03-04|455580.0|757
2020-03-04|819000.0|127
2020-03-05|66150.0|374
2020-03-05|101700.0|188
2020-03-05|107100.0|1107
2020-03-05|109050.3|711
2020-03-05|109800.0|337
2020-03-05|112995.0|79
2020-03-05|134100.0|510
2020-03-05|162900.0|426
2020-03-05|203400.0|303
2020-03-05|209700.0|808
2020-03-05|281088.27|830
2020-03-05|2168955.0|142
2020-03-06|104850.0|401
2020-03-06|131580.0|228
2020-03-06|145125.0|746
2020-03-06|150345.0|630
2020-03-06|153000.0|819
2020-03-06|158400.0|836
2020-03-06|180900.0|1053
2020-03-06|189450.0|989
2020-03-06|217530.0|953
2020-03-06|279000.0|689
2020-03-06|279000.0|827
2020-03-06|323100.0|665
2020-03-06|448200.0|774
2020-03-07|150210.0|1002
2020-03-09|85230.0|877
2020-03-09|93732.003|834
2020-03-09|109800.0|902
2020-03-09|113400.0|914
2020-03-09|177480.0|832
2020-03-09|191250.0|891
2020-03-09|196110.0|944
2020-03-09|199800.0|369
2020-03-09|354600.0|1068
2020-03-10|72000.0|965
2020-03-10|87300.0|278
2020-03-10|159889.5|943
2020-03-10|188100.0|19
2020-03-10|207000.0|26
2020-03-10|336780.0|508
2020-03-10|394200.0|179
2020-03-10|1800000.0|589
2020-03-10|2555370.0|849
2020-03-11|163773.0|621
2020-03-11|172800.0|815
2020-03-11|181350.0|310
2020-03-11|223200.0|487
2020-03-11|264600.0|544
2020-03-11|285599.7|111
2020-03-11|376200.0|995
2020-03-12|52200.0|974
2020-03-12|63000.0|740
2020-03-12|81497.7|231
2020-03-12|86400.0|304
2020-03-12|90000.0|237
2020-03-12|139500.0|802
2020-03-12|161100.0|617
2020-03-12|191700.0|462
2020-03-12|272700.0|775
2020-03-12|311292.0|180
2020-03-12|635400.0|107
2020-03-13|46800.0|584
2020-03-13|47700.0|86
2020-03-13|54000.0|781
2020-03-13|69750.0|918
2020-03-13|113850.0|81
2020-03-13|138060.0|319
2020-03-13|189000.0|57
2020-03-13|251460.0|134
2020-03-20|32400.0|712
2020-03-20|52650.0|657
2020-03-20|67959.0|92
2020-03-20|74700.0|496
2020-03-20|154800.0|408
2020-03-20|368721.0|120
2020-03-20|426807.0|970
2020-03-23|140850.0|489
2020-03-23|171000.0|390
2020-03-23|211500.0|471
2020-03-24|133650.0|883
2020-03-25|122850.0|929
2020-03-26|62100.0|618
2020-03-26|95400.0|223
2020-03-26|137700.0|499
2020-03-26|212400.0|1025
2020-03-26|312966.0|546
2020-03-27|59220.0|840
2020-03-27|84366.0|578
2020-03-27|130500.0|1031
2020-03-27|243000.0|932
2020-03-30|130500.0|829
2020-03-30|197100.0|685
2020-03-30|223200.0|42
2020-03-30|269100.0|49
2020-03-31|66600.0|247
2020-03-31|280530.0|820
2020-03-31|468000.0|600
2020-03-31|643950.0|169
2020-04-01|115650.0|1050
2020-04-02|53100.0|1016
2020-04-03|46350.0|896
2020-04-03|66600.0|262
2020-04-03|108000.0|734
2020-04-03|162000.0|463
2020-04-03|173250.0|501
2020-04-03|1107000.0|154
2020-04-06|143550.0|210
2020-04-07|69840.0|311
2020-04-08|135000.0|99
2020-04-09|63000.0|833
2020-04-09|74250.0|251
2020-04-09|290700.0|649
2020-04-09|2092500.0|850
2020-04-10|46800.0|350
2020-04-10|69300.0|298
2020-04-10|92250.0|240
2020-04-10|108000.0|768
2020-04-10|112410.0|297
2020-04-10|751500.0|139
2020-04-14|173700.0|947
2020-04-15|76500.0|211
2020-04-15|101700.0|352
2020-04-15|409716.0|1081
2020-04-16|69300.0|453
2020-04-16|91350.0|377
2020-04-16|108000.0|937
2020-04-17|91350.0|87
2020-04-17|134100.0|483
2020-04-17|159300.0|132
2020-04-17|197100.0|795
2020-04-20|78300.0|204
2020-04-20|90000.0|209
2020-04-20|92781.0|1064
2020-04-20|182250.0|332
2020-04-21|175500.0|11
2020-04-21|675000.0|76
2020-04-22|102847.5|438
2020-04-22|144000.0|472
2020-04-22|228600.0|545
2020-04-23|77436.0|895
2020-04-23|87300.0|848
2020-04-23|274500.0|951
2020-04-23|702900.0|178
2020-04-24|245812.5|945
2020-04-24|860400.0|762
2020-04-27|57105.0|903
2020-04-27|159750.0|604
2020-04-27|231300.0|702
2020-04-27|261000.0|289
2020-04-27|675000.0|694
2020-04-28|43200.0|596
2020-04-28|72994.5|50
2020-04-28|94564.8|89
2020-04-28|312525.0|1057
2020-04-29|43650.0|10
2020-04-29|69858.0|330
2020-04-29|100800.0|343
2020-04-29|176454.0|474
2020-04-29|188469.0|505
2020-04-29|717012.0|738
2020-04-30|23850.0|218
2020-04-30|58950.0|341
2020-04-30|67500.0|514
2020-04-30|67950.0|206
2020-04-30|78300.0|1101
2020-04-30|101340.0|571
2020-04-30|108000.0|500
2020-04-30|130770.0|1
2020-04-30|135000.0|219
2020-04-30|151200.0|796
2020-04-30|192812.4|616
2020-04-30|193167.0|655
2020-04-30|252900.0|806
2020-04-30|319500.0|58
2020-05-04|141300.0|342
2020-05-04|181323.0|388
2020-05-04|302400.0|983
2020-05-05|52200.0|479
2020-05-05|67500.0|72
2020-05-05|197100.0|61
2020-05-05|263250.0|1092
2020-05-06|135000.0|429
2020-05-06|162450.0|566
2020-05-06|222750.0|317
2020-05-07|51300.0|613
2020-05-07|56700.0|5
2020-05-07|85050.0|282
2020-05-07|85500.0|641
2020-05-07|117000.0|793
2020-05-07|145800.0|312
2020-05-07|169200.0|723
2020-05-07|242685.0|22
2020-05-11|63000.0|521
2020-05-11|104850.0|344
2020-05-12|44100.0|162
2020-05-12|64800.0|157
2020-05-12|99346.5|195
2020-05-12|135450.0|632
2020-05-12|146700.0|507
2020-05-12|146700.0|1073
2020-05-12|149400.0|405
2020-05-12|189000.0|900
2020-05-12|420300.0|969
2020-05-12|499500.0|777
2020-05-12|558000.0|52
2020-05-12|719703.0|988
2020-05-13|125640.0|940
2020-05-13|138600.0|551
2020-05-13|153252.0|893
2020-05-13|202527.0|322
2020-05-13|358200.0|484
2020-05-14|51300.0|710
2020-05-14|83700.0|158
2020-05-14|102150.0|1076
2020-05-14|142200.0|1071
2020-05-14|233712.0|923
2020-05-14|239400.0|1090
2020-05-14|265500.0|221
2020-05-14|474300.0|300
2020-05-15|36000.0|414
2020-05-15|38700.0|398
2020-05-15|47700.0|368
2020-05-15|58500.0|276
2020-05-15|65430.0|445
2020-05-15|85500.0|636
2020-05-15|90450.0|244
2020-05-15|94821.3|185
2020-05-15|109530.0|1088
2020-05-15|115256.7|878
2020-05-15|130500.0|661
2020-05-15|132300.0|367
2020-05-15|132750.0|950
2020-05-15|142200.0|518
2020-05-15|166500.0|315
2020-05-15|167967.9|155
2020-05-15|189000.0|1044
2020-05-15|194535.0|1100
2020-05-15|198900.0|960
2020-05-15|200425.5|668
2020-05-15|200700.0|200
2020-05-15|202365.0|33
2020-05-15|205380.0|948
2020-05-15|218700.0|906
2020-05-15|228330.0|541
2020-05-15|288000.0|1029
2020-05-15|361800.0|90
2020-05-15|410850.0|552
2020-05-15|532530.0|149
2020-05-15|536760.0|461
2020-05-15|576000.0|168
2020-05-15|1865250.0|701
2020-05-16|29700.0|212
2020-05-16|531000.0|1094
2020-05-20|63828.9|95
2020-05-20|74250.0|620
2020-05-20|83303.1|1078
2020-05-20|88200.0|549
2020-05-20|128700.0|892
2020-05-20|142290.0|780
2020-05-20|166950.0|93
2020-05-20|186763.5|1054
2020-05-20|211500.0|361
2020-05-20|217800.0|147
2020-05-20|276115.5|844
2020-05-20|285300.0|887
2020-05-20|299700.0|686
2020-05-20|315639.0|1085
2020-05-20|343800.0|823
2020-05-20|765000.0|404
2020-05-20|886500.0|355
2020-05-22|72450.0|921
2020-05-22|189900.0|465
2020-05-22|218835.0|504
2020-05-22|220590.0|703
2020-05-22|332100.0|978
2020-05-25|39600.0|480
2020-05-25|42300.0|39
2020-05-25|50400.0|695
2020-05-25|71100.0|260
2020-05-25|91800.0|197
2020-05-25|116100.0|727
2020-05-25|117954.0|248
2020-05-25|134460.0|557
2020-05-25|146700.0|1084
2020-05-25|221220.0|327
2020-05-25|235800.0|691
2020-05-25|247500.0|452
2020-05-25|400189.5|843
2020-05-25|549000.0|1058
2020-05-26|61650.0|316
2020-05-26|61920.0|476
2020-05-26|66690.0|416
2020-05-26|67950.0|653
2020-05-26|80149.5|789
2020-05-26|95400.0|550
2020-05-26|162000.0|439
2020-05-26|166500.0|809
2020-05-26|201150.0|715
2020-05-26|201600.0|348
2020-05-26|288900.0|109
2020-05-26|360000.0|234
2020-05-26|459000.0|765
2020-05-27|41400.0|623
2020-05-27|66600.0|351
2020-05-27|67500.0|230
2020-05-27|127800.0|933
2020-05-27|153900.0|307
2020-05-27|161100.0|713
2020-05-27|169956.0|752
2020-05-27|180000.0|659
2020-05-27|195750.0|509
2020-05-27|227700.0|80
2020-05-27|330300.0|769
2020-05-27|442080.0|677
2020-05-27|913043.475|842
2020-05-28|42300.0|353
2020-05-28|45720.0|318
2020-05-28|51300.0|718
2020-05-28|67500.0|975
2020-05-28|81000.0|449
2020-05-28|83700.0|417
2020-05-28|87300.0|627
2020-05-28|93150.0|446
2020-05-28|108450.0|797
2020-05-28|144900.0|669
2020-05-28|153000.0|785
2020-05-28|180000.0|245
2020-05-28|225000.0|420
2020-05-28|265500.0|961
2020-05-28|268434.0|994
2020-05-28|396000.0|981
2020-05-28|441882.0|770
2020-05-28|445500.0|910
2020-05-28|555300.0|760
2020-05-28|715500.0|853
2020-05-29|36900.0|340
2020-05-29|44100.0|663
2020-05-29|45000.0|478
2020-05-29|47763.0|601
2020-05-29|56700.0|96
2020-05-29|58050.0|229
2020-05-29|83250.0|227
2020-05-29|93600.0|846
2020-05-29|108000.0|570
2020-05-29|108000.0|588
2020-05-29|118800.0|305
2020-05-29|139500.0|181
2020-05-29|140400.0|336
2020-05-29|144000.0|642
2020-05-29|155700.0|730
2020-05-29|162000.0|502
2020-05-29|163800.0|683
2020-05-29|175500.0|189
2020-05-29|198000.0|699
2020-05-29|222300.0|1045
2020-05-29|253800.0|724
2020-05-29|261000.0|825
2020-05-29|279000.0|971
2020-05-29|295920.0|100
2020-05-29|477000.0|985
2020-05-29|1098000.0|140
2020-06-01|313641.0|997
2020-06-02|81900.0|622
2020-06-02|110657.7|643
2020-06-02|125100.0|437
2020-06-02|139500.0|745
2020-06-02|146700.0|912
2020-06-02|190800.0|324
2020-06-02|193500.0|503
2020-06-02|226800.0|676
2020-06-02|598500.0|152
2020-06-02|661500.0|761
2020-06-02|681345.0|235
2020-06-03|60300.0|539
2020-06-03|110700.0|894
2020-06-03|131940.0|800
2020-06-03|148500.0|925
2020-06-03|154800.0|812
2020-06-03|177300.0|786
2020-06-03|190350.0|389
2020-06-03|278100.0|837
2020-06-03|360000.0|64
2020-06-03|379800.0|194
2020-06-03|432000.0|992
2020-06-03|437706.0|16
2020-06-04|79200.0|144
2020-06-04|105930.0|284
2020-06-04|116388.0|392
2020-06-04|124200.0|203
2020-06-04|126450.0|56
2020-06-04|128700.0|286
2020-06-04|163800.0|493
2020-06-04|174600.0|554
2020-06-04|178560.0|958
2020-06-04|219600.0|790
2020-06-04|253350.0|148
2020-06-04|277200.0|635
2020-06-04|373680.0|164
2020-06-04|409968.0|986
2020-06-05|36000.0|523
2020-06-05|103500.0|283
2020-06-05|108000.0|979
2020-06-05|108927.0|485
2020-06-05|111600.0|490
2020-06-05|113877.0|576
2020-06-05|117675.0|494
2020-06-05|162000.0|252
2020-06-05|198000.0|859
2020-06-05|204750.0|73
2020-06-08|88200.0|631
2020-06-08|101610.0|477
2020-06-08|120600.0|375
2020-06-08|207000.0|68
2020-06-09|66600.0|215
2020-06-09|115650.0|202
2020-06-09|117000.0|1046
2020-06-09|125190.0|433
2020-06-09|127800.0|1000
2020-06-09|129600.0|1001
2020-06-09|234000.0|1013
2020-06-10|59400.0|258
2020-06-10|105300.0|704
2020-06-10|109800.0|403
2020-06-10|117000.0|905
2020-06-10|134100.0|54
2020-06-10|148500.0|51
2020-06-10|162450.0|413
2020-06-10|171000.0|184
2020-06-10|184500.0|1023
2020-06-10|206370.0|543
2020-06-10|306577.242|220
2020-06-10|328500.0|998
2020-06-10|585000.0|163
2020-06-11|45900.0|867
2020-06-11|48510.0|538
2020-06-11|49050.0|40
2020-06-11|55350.0|331
2020-06-11|79560.0|784
2020-06-11|80100.0|708
2020-06-11|101700.0|59
2020-06-11|139500.0|555
2020-06-11|538650.0|794
2020-06-12|58860.0|225
2020-06-12|67500.0|847
2020-06-12|76950.0|886
2020-06-12|81000.0|441
2020-06-12|114210.0|129
2020-06-12|116100.0|684
2020-06-12|122400.0|88
2020-06-12|131400.0|783
2020-06-12|131850.0|628
2020-06-12|151200.0|266
2020-06-12|153900.0|626
2020-06-12|163800.0|611
2020-06-12|165600.0|875
2020-06-12|167868.0|603
2020-06-12|182250.0|909
2020-06-12|207000.0|182
2020-06-12|207000.0|402
2020-06-12|305100.0|1083
2020-06-12|468000.0|634
2020-06-12|877500.0|1047
2020-06-13|43974.0|874
2020-06-13|56250.0|581
2020-06-13|125100.0|323
2020-06-15|104850.0|662
2020-06-15|119232.0|1079
2020-06-15|198000.0|391
2020-06-15|285705.0|1104
2020-06-15|382500.0|83
2020-06-15|457200.0|865
2020-06-15|472500.0|104
2020-06-15|589500.0|183
2020-06-16|45000.0|239
2020-06-16|55350.0|372
2020-06-16|65700.0|1080
2020-06-16|82800.0|866
2020-06-16|90000.0|196
2020-06-16|108000.0|171
2020-06-16|139500.0|224
2020-06-16|149400.0|680
2020-06-16|207000.0|469
2020-06-16|282600.0|759
2020-06-16|315000.0|698
2020-06-16|418500.0|754
2020-06-17|43200.0|651
2020-06-17|97264.8|160
2020-06-17|114282.0|750
2020-06-17|163350.0|879
2020-06-17|174600.0|1055
2020-06-17|281250.0|955
2020-06-18|42345.0|1049
2020-06-18|72900.0|419
2020-06-18|96525.0|198
2020-06-18|117000.0|294
2020-06-18|165330.0|860
2020-06-18|235800.0|558
2020-06-18|373500.0|766
2020-06-19|42300.0|448
2020-06-19|51300.0|135
2020-06-19|54000.0|186
2020-06-19|79200.0|296
2020-06-19|95661.0|473
2020-06-19|100350.0|293
2020-06-19|113400.0|658
2020-06-19|117720.0|1063
2020-06-19|132300.0|869
2020-06-19|141561.0|1062
2020-06-19|152100.0|267
2020-06-19|154285.2|97
2020-06-19|159750.0|78
2020-06-19|191250.0|1020
2020-06-19|213300.0|690
2020-06-19|252900.0|106
2020-06-19|337500.0|753
2020-06-19|368280.0|771
2020-06-19|489462.3|77
2020-06-20|65700.0|1006
2020-06-22|28800.0|272
2020-06-22|40410.0|447
2020-06-22|73557.9|254
2020-06-22|149400.0|537
2020-06-22|251100.0|890
2020-06-22|628425.0|993
2020-06-23|48780.0|481
2020-06-23|63000.0|540
2020-06-23|92700.0|394
2020-06-23|93600.0|1106
2020-06-23|118800.0|615
2020-06-23|124200.0|721
2020-06-23|126000.0|159
2020-06-23|141750.0|41
2020-06-23|159840.0|464
2020-06-23|202500.0|855
2020-06-23|260100.0|744
2020-06-23|327060.0|946
2020-06-24|111150.0|645
2020-06-24|115470.0|716
2020-06-24|146790.0|422
2020-06-24|157500.0|811
2020-06-24|163800.0|807
2020-06-24|189000.0|177
2020-06-24|193500.0|136
2020-06-24|198000.0|358
2020-06-24|198090.0|939
2020-06-24|223083.0|693
2020-06-24|328500.0|737
2020-06-24|741960.0|1028
2020-06-25|39150.0|299
